Source,Target,Type,Id,Label,timeset,Weight,e_correlation,e_relation
n885,n2484,Undirected,20500,,,0.478296,0.478296,Pos
n885,n2486,Undirected,20501,,,0.627682,0.627682,Pos
n885,n2496,Undirected,20502,,,0.592423,0.592423,Pos
n885,n2502,Undirected,20503,,,0.536861,0.536861,Pos
n885,n2517,Undirected,20504,,,0.443094,0.443095,Pos
n885,n2567,Undirected,20505,,,0.603917,0.603917,Pos
n885,n2578,Undirected,20506,,,0.506686,0.506686,Pos
n885,n2603,Undirected,20507,,,0.479871,0.479871,Pos
n885,n2616,Undirected,20508,,,0.480458,0.480458,Pos
n885,n2618,Undirected,20509,,,0.475774,0.475774,Pos
n885,n2620,Undirected,20510,,,0.500059,0.500059,Pos
n885,n2626,Undirected,20511,,,0.624616,0.624616,Pos
n885,n2634,Undirected,20512,,,0.657836,0.657836,Pos
n885,n2636,Undirected,20513,,,0.581709,0.581709,Pos
n885,n2675,Undirected,20514,,,0.652075,0.652075,Pos
n885,n2677,Undirected,20515,,,0.599445,0.599445,Pos
n885,n2687,Undirected,20516,,,0.560355,0.560355,Pos
n885,n2690,Undirected,20517,,,0.664334,0.664334,Pos
n885,n2719,Undirected,20518,,,0.651887,0.651887,Pos
n885,n2720,Undirected,20519,,,0.451532,0.451532,Pos
n885,n2745,Undirected,20520,,,0.531442,0.531442,Pos
n885,n2779,Undirected,20521,,,0.470143,0.470143,Pos
n885,n2782,Undirected,20522,,,0.490451,0.490451,Pos
n885,n2928,Undirected,20523,,,0.677721,0.677721,Pos
n885,n2935,Undirected,20524,,,0.820596,0.820596,Pos
n885,n2963,Undirected,20525,,,0.476642,0.476642,Pos
n885,n2970,Undirected,20526,,,0.598337,0.598337,Pos
n885,n2971,Undirected,20527,,,0.803602,0.803602,Pos
n885,n2979,Undirected,20528,,,0.653739,0.653739,Pos
n885,n2980,Undirected,20529,,,0.587875,0.587875,Pos
n885,n3006,Undirected,20530,,,0.759665,0.759665,Pos
n885,n3027,Undirected,20531,,,0.669707,0.669707,Pos
n885,n3041,Undirected,20532,,,0.671825,0.671825,Pos
n885,n3117,Undirected,20533,,,0.704236,0.704236,Pos
n885,n3151,Undirected,20534,,,0.641762,0.641762,Pos
n885,n3206,Undirected,20535,,,0.534548,0.534548,Pos
n885,n3214,Undirected,20536,,,0.629287,0.629287,Pos
n885,n3223,Undirected,20537,,,0.69334,0.69334,Pos
n885,n3271,Undirected,20538,,,0.468026,0.468026,Pos
n885,n3291,Undirected,20539,,,0.514809,0.514809,Pos
n885,n3300,Undirected,20540,,,0.563546,0.563546,Pos
n885,n3366,Undirected,20541,,,0.790832,0.790832,Pos
n885,n3372,Undirected,20542,,,0.459597,0.459597,Pos
n885,n3383,Undirected,20543,,,0.629873,0.629873,Pos
n885,n3400,Undirected,20544,,,0.669668,0.669668,Pos
n885,n3466,Undirected,20545,,,0.786502,0.786502,Pos
n885,n3471,Undirected,20546,,,0.687035,0.687035,Pos
n885,n3510,Undirected,20547,,,0.488223,0.488223,Pos
n885,n3564,Undirected,20548,,,0.462059,0.462059,Pos
n885,n3581,Undirected,20549,,,0.471385,0.471385,Pos
n885,n3590,Undirected,20550,,,0.524046,0.524046,Pos
n885,n3592,Undirected,20551,,,0.51842,0.51842,Pos
n885,n3593,Undirected,20552,,,0.488388,0.488388,Pos
n885,n3614,Undirected,20553,,,0.55182,0.55182,Pos
n885,n3620,Undirected,20554,,,0.619733,0.619733,Pos
n885,n3630,Undirected,20555,,,0.441265,0.441265,Pos
n885,n3723,Undirected,20556,,,0.610246,0.610246,Pos
n885,n3752,Undirected,20557,,,0.630359,0.630359,Pos
n885,n3764,Undirected,20558,,,0.70669,0.70669,Pos
n885,n3779,Undirected,20559,,,0.502044,0.502044,Pos
n885,n3798,Undirected,20560,,,0.543156,0.543156,Pos
n885,n3816,Undirected,20561,,,0.756103,0.756103,Pos
n885,n3819,Undirected,20562,,,0.711967,0.711967,Pos
n885,n3845,Undirected,20563,,,0.67494,0.67494,Pos
n885,n3846,Undirected,20564,,,0.491117,0.491117,Pos
n885,n3898,Undirected,20565,,,0.792316,0.792316,Pos
n885,n3929,Undirected,20566,,,0.544669,0.544669,Pos
n885,n3932,Undirected,20567,,,0.453534,0.453534,Pos
n885,n3937,Undirected,20568,,,0.578847,0.578847,Pos
n885,n3958,Undirected,20569,,,0.735546,0.735546,Pos
n885,n4027,Undirected,20570,,,0.709301,0.709301,Pos
n885,n4035,Undirected,20571,,,0.608145,0.608145,Pos
n885,n4062,Undirected,20572,,,0.540785,0.540785,Pos
n885,n4063,Undirected,20573,,,0.747044,0.747044,Pos
n885,n4076,Undirected,20574,,,0.487657,0.487657,Pos
n885,n4086,Undirected,20575,,,0.628029,0.628029,Pos
n885,n4087,Undirected,20576,,,0.505733,0.505733,Pos
n885,n4094,Undirected,20577,,,0.584268,0.584268,Pos
n885,n4127,Undirected,20578,,,0.606108,0.606108,Pos
n885,n4137,Undirected,20579,,,0.665551,0.665551,Pos
n885,n4187,Undirected,20580,,,0.698957,0.698957,Pos
n885,n4208,Undirected,20581,,,0.48573,0.48573,Pos
n885,n4216,Undirected,20582,,,0.525353,0.525353,Pos
n885,n4223,Undirected,20583,,,0.561185,0.561185,Pos
n885,n4227,Undirected,20584,,,0.458511,0.458511,Pos
n885,n4248,Undirected,20585,,,0.470804,0.470804,Pos
n885,n4252,Undirected,20586,,,0.78864,0.78864,Pos
n885,n4254,Undirected,20587,,,0.492128,0.492128,Pos
n885,n4260,Undirected,20588,,,0.489236,0.489236,Pos
n885,n4290,Undirected,20589,,,0.594098,0.594098,Pos
n885,n4353,Undirected,20590,,,0.572294,0.572294,Pos
n885,n4373,Undirected,20591,,,0.719334,0.719334,Pos
n885,n4444,Undirected,20592,,,0.756322,0.756322,Pos
n885,n4479,Undirected,20593,,,0.481465,0.481465,Pos
n885,n4488,Undirected,20594,,,0.791656,0.791656,Pos
n885,n4531,Undirected,20595,,,0.644058,0.644058,Pos
n885,n4582,Undirected,20596,,,0.585559,0.585559,Pos
n885,n4590,Undirected,20597,,,0.551593,0.551593,Pos
n885,n4596,Undirected,20598,,,0.722197,0.722197,Pos
n885,n4633,Undirected,20599,,,0.619227,0.619227,Pos
n885,n4643,Undirected,20600,,,0.498724,0.498724,Pos
n885,n4685,Undirected,20601,,,0.598167,0.598167,Pos
n885,n4702,Undirected,20602,,,0.606956,0.606956,Pos
n885,n4740,Undirected,20603,,,0.631626,0.631626,Pos
n885,n4742,Undirected,20604,,,0.483154,0.483154,Pos
n885,n4756,Undirected,20605,,,0.558264,0.558264,Pos
n885,n4792,Undirected,20606,,,0.559886,0.559886,Pos
n885,n4833,Undirected,20607,,,0.765741,0.765741,Pos
n885,n4844,Undirected,20608,,,0.687968,0.687968,Pos
n885,n4862,Undirected,20609,,,0.513617,0.513617,Pos
n885,n4869,Undirected,20610,,,0.465667,0.465667,Pos
n885,n4879,Undirected,20611,,,0.605885,0.605885,Pos
n885,n4886,Undirected,20612,,,0.639837,0.639837,Pos
n885,n4918,Undirected,20613,,,0.640256,0.640256,Pos
n885,n4928,Undirected,20614,,,0.699286,0.699286,Pos
n885,n4941,Undirected,20615,,,0.636608,0.636608,Pos
n885,n4970,Undirected,20616,,,0.616752,0.616752,Pos
n885,n4972,Undirected,20617,,,0.539307,0.539307,Pos
n886,n898,Undirected,20618,,,0.566298,0.566298,Pos
n886,n913,Undirected,20619,,,0.479898,0.479898,Pos
n886,n921,Undirected,20620,,,0.565916,0.565916,Pos
n886,n953,Undirected,20621,,,0.498415,0.498415,Pos
n886,n957,Undirected,20622,,,0.461899,0.461899,Pos
n886,n1120,Undirected,20623,,,0.481549,0.481549,Pos
n886,n1242,Undirected,20624,,,0.567151,0.567151,Pos
n886,n1311,Undirected,20625,,,0.623249,0.623249,Pos
n886,n1350,Undirected,20626,,,0.572322,0.572322,Pos
n886,n1399,Undirected,20627,,,0.510327,0.510327,Pos
n886,n1539,Undirected,20628,,,0.534065,0.534065,Pos
n886,n1550,Undirected,20629,,,0.443969,0.443969,Pos
n886,n1562,Undirected,20630,,,0.488911,0.488911,Pos
n886,n1577,Undirected,20631,,,0.571693,0.571693,Pos
n886,n1601,Undirected,20632,,,0.572728,0.572728,Pos
n886,n1686,Undirected,20633,,,0.518955,0.518955,Pos
n886,n1710,Undirected,20634,,,0.504708,0.504708,Pos
n886,n1730,Undirected,20635,,,0.52646,0.52646,Pos
n886,n1752,Undirected,20636,,,0.543391,0.543391,Pos
n886,n1771,Undirected,20637,,,0.591763,0.591763,Pos
n886,n1790,Undirected,20638,,,0.455084,0.455084,Pos
n886,n1819,Undirected,20639,,,0.440693,0.440693,Pos
n886,n1855,Undirected,20640,,,0.486129,0.486129,Pos
n886,n1883,Undirected,20641,,,0.444745,0.444745,Pos
n886,n1897,Undirected,20642,,,0.515638,0.515638,Pos
n886,n1899,Undirected,20643,,,0.496908,0.496908,Pos
n886,n2141,Undirected,20644,,,0.450215,0.450215,Pos
n886,n2238,Undirected,20645,,,0.476702,0.476702,Pos
n886,n2268,Undirected,20646,,,0.502365,0.502365,Pos
n886,n2484,Undirected,20647,,,0.444289,0.444289,Pos
n886,n2675,Undirected,20648,,,0.464529,0.464529,Pos
n886,n2690,Undirected,20649,,,0.44443,0.44443,Pos
n886,n2705,Undirected,20650,,,0.580648,0.580648,Pos
n886,n2719,Undirected,20651,,,0.579035,0.579035,Pos
n886,n2726,Undirected,20652,,,0.448032,0.448032,Pos
n886,n2745,Undirected,20653,,,0.452267,0.452267,Pos
n886,n2935,Undirected,20654,,,0.474674,0.474674,Pos
n886,n2971,Undirected,20655,,,0.551766,0.551766,Pos
n886,n3006,Undirected,20656,,,0.508026,0.508026,Pos
n886,n3041,Undirected,20657,,,0.471189,0.471189,Pos
n886,n3117,Undirected,20658,,,0.477326,0.477326,Pos
n886,n3223,Undirected,20659,,,0.496108,0.496108,Pos
n886,n3366,Undirected,20660,,,0.504386,0.504386,Pos
n886,n3466,Undirected,20661,,,0.517995,0.517995,Pos
n886,n3471,Undirected,20662,,,0.473351,0.473351,Pos
n886,n3581,Undirected,20663,,,0.497793,0.497793,Pos
n886,n3764,Undirected,20664,,,0.459884,0.459884,Pos
n886,n3816,Undirected,20665,,,0.471411,0.471411,Pos
n886,n3819,Undirected,20666,,,0.479969,0.479969,Pos
n886,n3845,Undirected,20667,,,0.489933,0.489933,Pos
n886,n3898,Undirected,20668,,,0.548739,0.548739,Pos
n886,n3958,Undirected,20669,,,0.487023,0.487023,Pos
n886,n4027,Undirected,20670,,,0.480343,0.480343,Pos
n886,n4063,Undirected,20671,,,0.515132,0.515132,Pos
n886,n4137,Undirected,20672,,,0.464015,0.464015,Pos
n886,n4187,Undirected,20673,,,0.524488,0.524488,Pos
n886,n4252,Undirected,20674,,,0.583092,0.583092,Pos
n886,n4290,Undirected,20675,,,0.555908,0.555908,Pos
n886,n4373,Undirected,20676,,,0.557385,0.557385,Pos
n886,n4444,Undirected,20677,,,0.542558,0.542558,Pos
n886,n4488,Undirected,20678,,,0.533674,0.533675,Pos
n886,n4582,Undirected,20679,,,0.493555,0.493555,Pos
n886,n4833,Undirected,20680,,,0.516707,0.516707,Pos
n886,n4844,Undirected,20681,,,0.487056,0.487056,Pos
n886,n4886,Undirected,20682,,,0.529654,0.529654,Pos
n886,n4918,Undirected,20683,,,0.518406,0.518406,Pos
n887,n1304,Undirected,20684,,,0.453982,0.453982,Pos
n887,n1552,Undirected,20685,,,0.467423,0.467423,Pos
n887,n4262,Undirected,20686,,,0.454482,0.454482,Pos
n888,n898,Undirected,20687,,,0.583174,0.583174,Pos
n888,n921,Undirected,20688,,,0.531278,0.531278,Pos
n888,n957,Undirected,20689,,,0.613802,0.613802,Pos
n888,n1120,Undirected,20690,,,0.58142,0.58142,Pos
n888,n1242,Undirected,20691,,,0.463595,0.463595,Pos
n888,n1253,Undirected,20692,,,0.452207,0.452207,Pos
n888,n1311,Undirected,20693,,,0.472986,0.472986,Pos
n888,n1350,Undirected,20694,,,0.522624,0.522624,Pos
n888,n1454,Undirected,20695,,,0.502567,0.502567,Pos
n888,n1577,Undirected,20696,,,0.574927,0.574927,Pos
n888,n1601,Undirected,20697,,,0.579564,0.579564,Pos
n888,n1686,Undirected,20698,,,0.495667,0.495667,Pos
n888,n1752,Undirected,20699,,,0.540303,0.540303,Pos
n888,n1855,Undirected,20700,,,0.516119,0.516119,Pos
n888,n1874,Undirected,20701,,,0.483171,0.483171,Pos
n888,n2142,Undirected,20702,,,0.493644,0.493644,Pos
n888,n2268,Undirected,20703,,,0.564511,0.564511,Pos
n888,n2300,Undirected,20704,,,0.49909,0.49909,Pos
n888,n2675,Undirected,20705,,,0.473916,0.473916,Pos
n888,n2687,Undirected,20706,,,0.558337,0.558337,Pos
n888,n2971,Undirected,20707,,,0.482484,0.482484,Pos
n888,n3006,Undirected,20708,,,0.440915,0.440915,Pos
n888,n3223,Undirected,20709,,,0.504959,0.504959,Pos
n888,n3366,Undirected,20710,,,0.474765,0.474765,Pos
n888,n3466,Undirected,20711,,,0.4847,0.4847,Pos
n888,n3471,Undirected,20712,,,0.473015,0.473015,Pos
n888,n3592,Undirected,20713,,,0.442005,0.442005,Pos
n888,n3798,Undirected,20714,,,0.444037,0.444037,Pos
n888,n3845,Undirected,20715,,,0.499049,0.499049,Pos
n888,n3869,Undirected,20716,,,0.464593,0.464593,Pos
n888,n3898,Undirected,20717,,,0.517212,0.517212,Pos
n888,n3929,Undirected,20718,,,0.527247,0.527247,Pos
n888,n4035,Undirected,20719,,,0.458763,0.458763,Pos
n888,n4137,Undirected,20720,,,0.563662,0.563662,Pos
n888,n4187,Undirected,20721,,,0.549056,0.549056,Pos
n888,n4248,Undirected,20722,,,0.443455,0.443455,Pos
n888,n4252,Undirected,20723,,,0.517135,0.517135,Pos
n888,n4373,Undirected,20724,,,0.48213,0.48213,Pos
n888,n4444,Undirected,20725,,,0.555964,0.555964,Pos
n888,n4488,Undirected,20726,,,0.567483,0.567483,Pos
n888,n4633,Undirected,20727,,,0.465559,0.465559,Pos
n888,n4787,Undirected,20728,,,0.466625,0.466625,Pos
n888,n4844,Undirected,20729,,,0.503293,0.503293,Pos
n888,n4918,Undirected,20730,,,0.504782,0.504782,Pos
n888,n4970,Undirected,20731,,,0.469811,0.469811,Pos
n889,n2005,Undirected,20732,,,0.468433,0.468433,Pos
n889,n2067,Undirected,20733,,,0.487088,0.487088,Pos
n889,n3380,Undirected,20734,,,0.442452,0.442452,Pos
n889,n4835,Undirected,20735,,,0.469363,0.469363,Pos
n890,n1088,Undirected,20736,,,0.597547,0.597547,Pos
n890,n1528,Undirected,20737,,,0.443798,0.443798,Pos
n890,n1576,Undirected,20738,,,0.534948,0.534948,Pos
n890,n2375,Undirected,20739,,,0.570212,0.570212,Pos
n890,n3106,Undirected,20740,,,0.528514,0.528514,Pos
n890,n3490,Undirected,20741,,,0.464669,0.464669,Pos
n890,n3956,Undirected,20742,,,0.48054,0.48054,Pos
n891,n3495,Undirected,20743,,,0.462399,0.462399,Pos
n892,n965,Undirected,20744,,,0.516952,0.516952,Pos
n892,n1455,Undirected,20745,,,0.501954,0.501954,Pos
n892,n1515,Undirected,20746,,,0.539309,0.539309,Pos
n892,n1636,Undirected,20747,,,0.650656,0.650656,Pos
n892,n2043,Undirected,20748,,,0.649206,0.649206,Pos
n892,n2150,Undirected,20749,,,0.449797,0.449797,Pos
n892,n2680,Undirected,20750,,,0.687023,0.687023,Pos
n892,n2955,Undirected,20751,,,0.493832,0.493832,Pos
n892,n3089,Undirected,20752,,,0.476905,0.476905,Pos
n892,n3093,Undirected,20753,,,0.479696,0.479696,Pos
n892,n3123,Undirected,20754,,,0.560899,0.560899,Pos
n892,n3484,Undirected,20755,,,0.619599,0.619599,Pos
n892,n3601,Undirected,20756,,,0.714645,0.714645,Pos
n892,n3912,Undirected,20757,,,0.440966,0.440966,Pos
n892,n4045,Undirected,20758,,,0.469378,0.469378,Pos
n892,n4089,Undirected,20759,,,0.447914,0.447914,Pos
n892,n4175,Undirected,20760,,,0.589065,0.589065,Pos
n892,n4535,Undirected,20761,,,0.453341,0.453341,Pos
n892,n4712,Undirected,20762,,,0.513731,0.513731,Pos
n892,n4714,Undirected,20763,,,0.523171,0.523171,Pos
n893,n1040,Undirected,20764,,,0.557337,0.557337,Pos
n893,n1566,Undirected,20765,,,0.472692,0.472692,Pos
n893,n1746,Undirected,20766,,,0.469711,0.469711,Pos
n893,n1764,Undirected,20767,,,0.461942,0.461942,Pos
n893,n2146,Undirected,20768,,,0.471978,0.471978,Pos
n893,n2331,Undirected,20769,,,0.464116,0.464116,Pos
n893,n2793,Undirected,20770,,,0.492414,0.492414,Pos
n893,n2827,Undirected,20771,,,0.472083,0.472083,Pos
n893,n3541,Undirected,20772,,,0.454456,0.454456,Pos
n893,n3632,Undirected,20773,,,0.465544,0.465544,Pos
n894,n919,Undirected,20774,,,0.484109,0.484109,Pos
n894,n1069,Undirected,20775,,,0.518144,0.518144,Pos
n894,n1404,Undirected,20776,,,0.451286,0.451286,Pos
n894,n2417,Undirected,20777,,,0.519835,0.519835,Pos
n894,n2441,Undirected,20778,,,0.518468,0.518468,Pos
n894,n2592,Undirected,20779,,,0.515868,0.515868,Pos
n894,n3125,Undirected,20780,,,0.517983,0.517983,Pos
n894,n3134,Undirected,20781,,,0.442986,0.442986,Pos
n894,n3155,Undirected,20782,,,0.518985,0.518985,Pos
n894,n3159,Undirected,20783,,,0.474905,0.474905,Pos
n894,n3518,Undirected,20784,,,0.51034,0.51034,Pos
n894,n3785,Undirected,20785,,,0.516804,0.516804,Pos
n894,n3809,Undirected,20786,,,0.517556,0.517556,Pos
n894,n3935,Undirected,20787,,,0.518649,0.518649,Pos
n894,n4421,Undirected,20788,,,0.442435,0.442435,Pos
n894,n4580,Undirected,20789,,,0.516953,0.516953,Pos
n894,n4587,Undirected,20790,,,0.518095,0.518095,Pos
n894,n4737,Undirected,20791,,,0.491981,0.491981,Pos
n895,n1460,Undirected,20792,,,0.462361,0.462361,Pos
n895,n1721,Undirected,20793,,,0.516856,0.516856,Pos
n895,n1957,Undirected,20794,,,0.448302,0.448302,Pos
n895,n2197,Undirected,20795,,,0.447528,0.447528,Pos
n895,n2314,Undirected,20796,,,0.442236,0.442236,Pos
n895,n4167,Undirected,20797,,,0.445489,0.445489,Pos
n896,n1260,Undirected,20798,,,0.459816,0.459816,Pos
n896,n4184,Undirected,20799,,,0.447311,0.447311,Pos
n896,n4513,Undirected,20800,,,0.480435,0.480435,Pos
n896,n4620,Undirected,20801,,,0.469571,0.469571,Pos
n897,n908,Undirected,20802,,,0.851743,0.851743,Pos
n897,n909,Undirected,20803,,,0.679657,0.679657,Pos
n897,n961,Undirected,20804,,,0.781057,0.781057,Pos
n897,n1008,Undirected,20805,,,0.519772,0.519772,Pos
n897,n1015,Undirected,20806,,,0.679759,0.679759,Pos
n897,n1047,Undirected,20807,,,0.536306,0.536306,Pos
n897,n1067,Undirected,20808,,,0.6364,0.6364,Pos
n897,n1138,Undirected,20809,,,0.678409,0.678409,Pos
n897,n1150,Undirected,20810,,,0.587796,0.587796,Pos
n897,n1486,Undirected,20811,,,0.678425,0.678425,Pos
n897,n1498,Undirected,20812,,,0.481174,0.481174,Pos
n897,n1655,Undirected,20813,,,0.678158,0.678158,Pos
n897,n1720,Undirected,20814,,,0.714571,0.714571,Pos
n897,n1738,Undirected,20815,,,0.603369,0.603369,Pos
n897,n1885,Undirected,20816,,,0.557977,0.557977,Pos
n897,n1894,Undirected,20817,,,0.89072,0.89072,Pos
n897,n1907,Undirected,20818,,,0.473236,0.473236,Pos
n897,n1915,Undirected,20819,,,0.566686,0.566686,Pos
n897,n1932,Undirected,20820,,,0.66423,0.66423,Pos
n897,n1956,Undirected,20821,,,0.500762,0.500762,Pos
n897,n1985,Undirected,20822,,,0.470129,0.470129,Pos
n897,n2052,Undirected,20823,,,0.513,0.513,Pos
n897,n2085,Undirected,20824,,,0.468088,0.468088,Pos
n897,n2126,Undirected,20825,,,0.695189,0.695189,Pos
n897,n2151,Undirected,20826,,,0.711404,0.711404,Pos
n897,n2168,Undirected,20827,,,0.55306,0.55306,Pos
n897,n2215,Undirected,20828,,,0.679282,0.679282,Pos
n897,n2271,Undirected,20829,,,0.676043,0.676043,Pos
n897,n2404,Undirected,20830,,,0.657804,0.657804,Pos
n897,n2510,Undirected,20831,,,0.574764,0.574764,Pos
n897,n2537,Undirected,20832,,,0.5078,0.5078,Pos
n897,n2845,Undirected,20833,,,0.502416,0.502416,Pos
n897,n2870,Undirected,20834,,,0.601646,0.601646,Pos
n897,n3009,Undirected,20835,,,0.591535,0.591535,Pos
n897,n3144,Undirected,20836,,,0.75565,0.75565,Pos
n897,n3342,Undirected,20837,,,0.678439,0.678439,Pos
n897,n3370,Undirected,20838,,,0.7494,0.7494,Pos
n897,n3394,Undirected,20839,,,0.708514,0.708514,Pos
n897,n3402,Undirected,20840,,,0.679641,0.679641,Pos
n897,n3421,Undirected,20841,,,0.679422,0.679422,Pos
n897,n3478,Undirected,20842,,,0.645025,0.645025,Pos
n897,n3519,Undirected,20843,,,0.476629,0.476629,Pos
n897,n3608,Undirected,20844,,,0.645953,0.645953,Pos
n897,n3667,Undirected,20845,,,0.67967,0.67967,Pos
n897,n3719,Undirected,20846,,,0.709721,0.709721,Pos
n897,n3772,Undirected,20847,,,0.458287,0.458287,Pos
n897,n3849,Undirected,20848,,,0.561132,0.561132,Pos
n897,n3920,Undirected,20849,,,0.679384,0.679384,Pos
n897,n3973,Undirected,20850,,,0.721765,0.721765,Pos
n897,n4056,Undirected,20851,,,0.49634,0.49634,Pos
n897,n4141,Undirected,20852,,,0.471143,0.471143,Pos
n897,n4213,Undirected,20853,,,0.457162,0.457162,Pos
n897,n4245,Undirected,20854,,,0.679008,0.679008,Pos
n897,n4323,Undirected,20855,,,0.574159,0.574159,Pos
n897,n4329,Undirected,20856,,,0.49172,0.49172,Pos
n897,n4331,Undirected,20857,,,0.462489,0.462489,Pos
n897,n4394,Undirected,20858,,,0.577129,0.577129,Pos
n897,n4404,Undirected,20859,,,0.548093,0.548093,Pos
n897,n4513,Undirected,20860,,,0.793878,0.793878,Pos
n897,n4577,Undirected,20861,,,0.735847,0.735847,Pos
n897,n4591,Undirected,20862,,,0.585893,0.585893,Pos
n897,n4605,Undirected,20863,,,0.673857,0.673857,Pos
n897,n4620,Undirected,20864,,,0.497602,0.497602,Pos
n897,n4699,Undirected,20865,,,0.532993,0.532993,Pos
n897,n4709,Undirected,20866,,,0.602822,0.602822,Pos
n897,n4748,Undirected,20867,,,0.91509,0.91509,Pos
n897,n4783,Undirected,20868,,,0.686455,0.686455,Pos
n897,n4849,Undirected,20869,,,0.485481,0.485481,Pos
n897,n4930,Undirected,20870,,,0.674401,0.674401,Pos
n898,n913,Undirected,20871,,,0.646196,0.646196,Pos
n898,n921,Undirected,20872,,,0.856932,0.856932,Pos
n898,n936,Undirected,20873,,,0.680802,0.680802,Pos
n898,n953,Undirected,20874,,,0.713328,0.713328,Pos
n898,n957,Undirected,20875,,,0.840904,0.840904,Pos
n898,n967,Undirected,20876,,,0.50184,0.50184,Pos
n898,n973,Undirected,20877,,,0.492791,0.492791,Pos
n898,n994,Undirected,20878,,,0.455971,0.455971,Pos
n898,n998,Undirected,20879,,,0.489634,0.489634,Pos
n898,n1022,Undirected,20880,,,0.530405,0.530405,Pos
n898,n1054,Undirected,20881,,,0.506746,0.506746,Pos
n898,n1120,Undirected,20882,,,0.784163,0.784163,Pos
n898,n1122,Undirected,20883,,,0.534539,0.534539,Pos
n898,n1131,Undirected,20884,,,0.611342,0.611342,Pos
n898,n1139,Undirected,20885,,,0.474851,0.474851,Pos
n898,n1146,Undirected,20886,,,0.627297,0.627297,Pos
n898,n1242,Undirected,20887,,,0.860763,0.860763,Pos
n898,n1253,Undirected,20888,,,0.620539,0.620539,Pos
n898,n1281,Undirected,20889,,,0.553353,0.553353,Pos
n898,n1311,Undirected,20890,,,0.873803,0.873803,Pos
n898,n1325,Undirected,20891,,,0.526583,0.526583,Pos
n898,n1350,Undirected,20892,,,0.950155,0.950155,Pos
n898,n1399,Undirected,20893,,,0.75056,0.75056,Pos
n898,n1427,Undirected,20894,,,0.673253,0.673253,Pos
n898,n1454,Undirected,20895,,,0.771517,0.771517,Pos
n898,n1508,Undirected,20896,,,0.473533,0.473533,Pos
n898,n1520,Undirected,20897,,,0.490154,0.490154,Pos
n898,n1530,Undirected,20898,,,0.537365,0.537365,Pos
n898,n1539,Undirected,20899,,,0.853778,0.853778,Pos
n898,n1550,Undirected,20900,,,0.702402,0.702402,Pos
n898,n1562,Undirected,20901,,,0.787641,0.787641,Pos
n898,n1577,Undirected,20902,,,0.990153,0.990153,Pos
n898,n1586,Undirected,20903,,,0.592641,0.592641,Pos
n898,n1597,Undirected,20904,,,0.60906,0.60906,Pos
n898,n1601,Undirected,20905,,,0.997416,0.997416,Pos
n898,n1602,Undirected,20906,,,0.551833,0.551833,Pos
n898,n1633,Undirected,20907,,,0.482064,0.482064,Pos
n898,n1682,Undirected,20908,,,0.477451,0.477451,Pos
n898,n1683,Undirected,20909,,,0.545004,0.545004,Pos
n898,n1686,Undirected,20910,,,0.848512,0.848512,Pos
n898,n1710,Undirected,20911,,,0.80908,0.80908,Pos
n898,n1730,Undirected,20912,,,0.85006,0.85006,Pos
n898,n1752,Undirected,20913,,,0.966282,0.966282,Pos
n898,n1770,Undirected,20914,,,0.46966,0.46966,Pos
n898,n1771,Undirected,20915,,,0.695444,0.695444,Pos
n898,n1782,Undirected,20916,,,0.506981,0.506981,Pos
n898,n1790,Undirected,20917,,,0.770014,0.770014,Pos
n898,n1819,Undirected,20918,,,0.520795,0.520795,Pos
